goodreads_book_id;tag_id;Total
205476;23743;1414
205821;6888;234
205821;14487;204
205821;21457;233
206172;7457;851
206172;14821;680
206172;27669;423
206309;5951;266
206309;17780;76
206309;21689;147
206731;5870;86
206731;21689;93
206731;23471;108
206962;6888;427
206962;6960;279
206962;17124;283
207153;6953;323
207153;11743;358
207153;33114;250
207569;11743;226
207569;14487;558
207569;33114;196
207781;2938;230
207781;2982;24
207781;21689;48
207802;6953;106
207802;11743;112
207802;25438;176
208036;7457;109
208036;21689;85
208036;23471;761
208146;6098;237
208146;23596;147
208146;23605;467
209194;1800;577
209194;11743;286
209194;20939;1223
209631;6953;35
209631;7457;50
210329;11305;295
210329;32989;315
210329;33114;720
210404;21195;332
210404;21689;412
210404;21773;225
211099;4605;174
211099;5951;237
211099;21689;206
212525;7404;32
212525;7457;141
212525;11743;70
213367;7077;312
213367;7203;169
213367;30241;346
213647;11305;2124
213647;32989;478
213647;33114;946
213753;10064;1003
213753;32989;1262
213753;33114;2217
214332;2779;192
214332;7077;338
214332;21689;173
214333;2779;129
214333;7077;191
214333;21689;136
214614;21195;291
214614;21689;554
214614;21773;252
214856;11305;641
214856;27199;96
214856;33114;202
215631;5207;50
215631;8055;52
215631;11743;219
216048;6895;141
216048;23596;114
216048;23605;367
216304;7077;119
216304;7145;39
216304;21689;41
216377;11743;409
216377;26771;557
216377;26837;752
216443;26771;1444
216443;26837;1524
216443;28541;2707
217432;6750;125
217432;11743;187
217432;17459;191
217436;11743;209
217436;17459;181
217436;26138;180
218357;4949;301
218357;11743;552
218357;15453;281
218427;11743;285
218427;26771;824
218427;26837;1229
218659;7457;278
218659;11743;471
218659;27669;596
219205;11305;2652
219205;11743;332
219205;22743;154
219499;7404;109
219499;9221;57
219499;26837;73
219919;7457;190
219919;11743;232
219919;14487;357
220826;11743;89
220826;31325;79
220826;31331;166
220968;11743;562
220968;17838;599
220968;30358;616
220969;11743;692
220969;16005;513
220969;17838;642
220970;11743;579
220970;17838;584
220970;30358;700
221059;6184;75
221059;11743;479
221059;22743;70
222458;3586;218
222458;25438;554
222458;33114;348
223380;11743;740
223380;26771;326
223380;27669;315
223462;4949;81
223462;5207;51
223462;28218;46
223838;7077;192
223838;7116;126
223838;7457;74
225343;3392;103
225343;11743;423
225343;15048;151
225545;6895;162
225545;6953;130
225545;23605;287
225774;7457;170
225774;11743;125
225774;14877;122
226162;11743;129
226162;14821;657
226162;22973;40
226315;6750;158
226315;11743;49
226315;26138;24
226378;7457;555
226378;11743;436
226378;26374;514
226706;11743;551
226706;14821;271
226706;33114;238
226791;9022;276
226791;11743;192
226791;30358;222
226858;4949;30
226858;10436;35
226858;11743;207
227265;11743;352
227265;23471;204
227265;28384;159
227280;6750;188
227280;11743;34
227280;26138;56
227463;7404;927
227463;10064;1251
227463;26771;1286
227492;1753;38
227492;10787;22
227492;11743;24
227571;4949;600
227571;11743;1287
227571;14487;163
227590;18258;179
227590;20939;168
227590;29076;84
227593;4949;191
227593;11743;699
227593;21152;75
227603;19733;539
227603;21689;726
227603;24526;392
227651;10059;599
227651;10064;702
227651;33114;896
227658;11743;198
227658;32989;173
227658;33114;363
227711;5207;155
227711;11743;838
227711;22743;150
227778;5207;101
227778;11305;576
227778;33114;136
227865;11305;3234
227865;11743;608
227865;33114;1336
227941;5207;103
227941;6750;140
227941;26138;127
228194;11743;145
228194;14821;211
228194;28663;124
228199;11743;127
228199;14821;218
228199;28663;305
228200;11743;133
228200;14821;205
228200;28663;304
228221;9124;212
228221;14821;50
228221;17413;65
228258;7077;471
228258;7116;514
228258;11743;517
228261;7077;412
228261;7116;462
228261;11743;424
228296;5207;152
228296;11743;719
228296;30358;208
228560;7457;584
228560;11743;1092
228560;14487;554
228630;7457;470
228630;11743;295
228630;21689;342
228696;6895;318
228696;6953;279
228696;23605;740
228765;2938;124
228765;9904;22
228765;21689;24
229123;7116;230
229123;11743;455
229123;14487;471
230003;8076;160
230003;21831;672
230003;26138;775
231560;7457;270
231560;11743;112
231560;26374;172
231585;8517;103
231585;21689;273
231585;31254;721
231804;7457;1995
231804;11743;3636
231804;32989;2192
231821;2580;280
231821;7457;273
231821;11743;300
231850;6895;998
231850;6953;1165
231850;23605;1305
232109;6895;417
232109;6953;669
232109;11743;460
232123;8517;424
232123;20939;928
232123;23086;500
232268;11743;107
232268;25895;61
232268;26138;50
232576;6857;426
232576;6953;697
232576;11743;625
232577;2580;108
232577;21689;230
232577;26816;109
232958;6895;113
232958;6953;93
232958;23605;82
233093;6857;1842
233093;6895;1561
233093;23605;1448
233389;2938;310
233389;4605;123
233389;21689;127
233667;11743;1115
233667;14821;2896
233667;28663;1797
233691;7778;341
233691;11743;60
233691;15048;312
233818;11743;1628
233818;14487;1409
233818;33114;2046
234184;11305;4597
234184;11743;424
234184;22743;338
234489;11743;143
234489;26771;362
234489;26837;182
235127;6953;71
235127;11743;72
235127;25438;145
235718;11305;880
235718;22973;1024
235718;31617;1316
236056;6895;93
236056;6953;130
236056;11743;128
236093;6953;1758
236093;7457;5903
236093;11743;2197
237114;11743;122
237114;19384;262
237114;20939;432
237320;11743;146
237320;25438;202
237320;33114;288
237665;6098;336
237665;23596;347
237665;23605;930
238360;26138;344
238360;32989;293
238360;33114;477
239186;14552;967
239186;21689;955
239186;21773;470
239239;11305;493
239239;11743;502
239239;14487;255
239381;6895;73
239381;6953;86
239381;23605;57
239509;21689;73
239509;24526;26
239509;27095;114
239810;6953;329
239810;7224;551
239810;11743;341
239917;11305;1176
239917;11743;131
239917;26837;101
240130;6895;427
240130;6953;515
240130;23605;886
240976;8768;139
240976;11743;228
240976;18367;138
241387;4949;115
241387;7116;86
241387;11743;152
241934;11743;55
241934;20939;178
241934;26010;89
241969;6750;98
241969;11743;233
241969;28204;79
242006;19733;2157
242006;19742;1066
242006;21689;2097
242472;5951;645
242472;10245;735
242472;21689;1386
243598;1746;158
243598;7457;176
243598;11743;645
243685;14552;617
243685;21689;552
243685;23471;2270
243705;7457;399
243705;11743;785
243705;14821;370
244115;6895;90
244115;6953;94
244115;23605;150
244383;27095;109
244383;28341;84
244383;28384;125
244572;11305;1749
244572;32989;217
244572;33114;407
245700;2938;116
245700;2982;26
245700;11305;47
246468;3975;36
246468;21689;50
246468;28422;140
246546;7457;105
246546;11590;75
246546;14487;104
248482;11305;1555
248482;32989;354
248482;33114;833
248483;6750;1011
248483;11743;1161
248483;26138;1393
248484;11305;1800
248484;32989;569
248484;33114;1275
248596;11305;1745
248596;11743;1389
248596;14821;1926
248704;5207;1094
248704;32989;1192
248704;33114;2226
248787;10708;299
248787;21689;1571
248787;26816;985
250024;11743;225
250024;26771;644
250024;26837;949
250729;4949;259
250729;14487;152
250729;20939;92
251446;9886;178
251446;23727;85
251446;23743;527
251519;4949;74
251519;6750;227
251519;11743;267
251665;5066;90
251665;11743;328
251665;19030;66
251688;7457;3552
251688;11743;2446
251688;27669;678
251762;4949;124
251762;11743;635
251762;16383;62
251964;14467;165
251964;14527;398
251964;26138;443
252499;11743;582
252499;14467;569
252499;14487;3235
252577;4605;1312
252577;19733;2150
252577;21689;2853
252938;2580;118
252938;11305;253
252938;32188;134
253058;11305;3540
253058;11743;320
253058;29151;300
253106;11743;163
253106;32989;385
253106;33114;665
254308;7457;401
254308;26371;160
254308;26382;105
254799;8491;305
254799;21689;367
254799;21773;160
255127;5951;402
255127;17780;162
255127;21689;125
255458;7141;93
255458;25562;86
255458;30241;461
256566;5207;507
256566;11743;2799
256566;14487;532
257257;2938;150
257257;3027;19
257257;21689;26
259538;11743;219
259538;20939;92
259538;26050;104
259836;9866;566
259836;11305;3975
259836;11743;386
260791;7077;122
260791;7145;112
260791;30241;87
261122;22973;635
261122;31745;1226
261122;33114;1021
261240;7457;1165
261240;14821;614
261240;27669;641
261243;7457;642
261243;14552;148
261243;21689;408
261331;14467;301
261331;14487;1156
261331;26138;403
261689;14467;407
261689;14487;658
261689;26138;1016
262430;11305;2278
262430;11743;404
262430;27199;367
262545;4949;129
262545;11743;313
262545;14487;80
262731;21773;72
262731;24526;344
262731;27095;124
263050;5207;263
263050;11743;319
263050;26138;273
263145;19175;3025
263145;26138;256
263145;31745;414
263147;31723;402
263147;31745;1016
263147;33114;699
264158;7457;1359
264158;14821;596
264158;23831;1575
264778;11743;75
264778;14487;286
264778;21166;60
265205;4441;32
265205;7077;74
265205;25647;36
265650;7457;93
265650;11743;26
265650;23743;39
266765;6828;104
266765;26138;65
266765;33114;129
267243;11743;337
267243;24609;171
267243;26256;111
267972;14821;214
267972;20939;140
267972;33114;144
268601;15954;395
268601;20939;1280
268601;26138;772
269322;7457;458
269322;14821;146
269322;23831;868
269386;11743;85
269386;15048;33
269386;21773;41
270032;14552;157
270032;21689;352
270032;31155;378
270067;6895;229
270067;6953;236
270067;23605;304
270435;14134;47
270435;21689;37
270435;27095;41
270730;23831;791
270730;32989;783
270730;33114;1562
270804;23831;359
270804;32989;308
270804;33114;696
270805;23831;452
270805;32989;411
270805;33114;844
272315;18001;536
272315;32989;272
272315;33114;448
272895;6953;316
272895;7457;578
272895;11743;456
275000;10802;127
275000;11743;130
275000;33114;119
275247;6953;160
275247;7457;618
275247;11743;204
276287;2938;409
276287;21689;96
276287;22743;30
276342;11743;158
276342;17459;160
276342;26138;120
277397;11743;552
277397;22449;74
277397;22456;76
278102;8896;174
278102;11743;91
278102;26138;233
279692;6895;155
279692;6953;146
279692;23605;197
280111;7077;311
280111;21689;220
280111;25647;346
280240;6953;119
280240;11152;114
280240;23605;241
281235;6857;366
281235;6953;582
281235;11305;375
281433;9124;352
281433;11743;177
281433;14821;590
281512;7077;232
281512;7203;60
281512;21689;61
282356;13561;73
282356;19052;1912
282356;26138;126
284440;11305;1474
284440;20939;283
284440;33114;587
284996;7457;420
284996;11743;832
284996;27669;1062
285205;11305;1840
285205;22973;1564
285205;31617;3222
285500;14552;334
285500;21689;276
285500;23931;189
286957;7457;1665
286957;14821;531
286957;27669;1289
287380;13561;53
287380;19052;1129
287380;26138;97
287655;6750;211
287655;6766;29
287655;11743;56
287861;26837;385
287861;28610;612
287861;33114;459
288644;5207;143
288644;11743;645
288644;15453;258
289029;21689;53
289029;26057;30
289029;27095;72
289601;11305;415
289601;22973;458
289601;33114;813
290039;11743;29
290039;22298;12
290039;33114;13
291356;9221;143
291356;11305;1970
291356;22743;157
291364;6895;69
291364;6953;103
291364;23605;104
292275;7457;423
292275;9886;321
292275;23743;877
292408;7457;258
292408;11743;1012
292408;14487;392
293101;11743;253
293101;14821;1580
293101;21689;154
293595;6895;817
293595;23605;1338
294043;1691;164
294043;11743;149
294043;30358;210
294047;1691;215
294047;11743;189
294047;30358;294
294081;11743;239
294081;24609;145
294081;24624;84
294430;11743;233
294430;15048;176
294430;20939;166
294613;6895;72
294613;6953;94
294613;23605;64
294951;23743;184
294951;26251;65
294951;26256;139
295132;21689;118
295132;24526;121
295132;28384;190
295305;1691;150
295305;11743;124
295305;14487;130
295834;11152;142
295834;11305;336
295834;20939;171
295961;11743;250
295961;14487;176
295961;30358;230
296125;6953;125
296125;11743;132
296125;14877;170
296298;11743;175
296298;30358;124
296298;32130;96
296662;14552;549
296662;21689;467
296662;21773;829
297249;6838;295
297249;6895;467
297249;20939;380
297627;8782;324
297627;11305;418
297627;13561;1994
297673;11743;1036
297673;18919;356
297673;22034;359
297792;5207;598
297792;11743;780
297792;33114;664
298137;4605;205
298137;7009;140
298137;21689;358
298230;7404;369
298230;7457;2556
298230;11743;675
298275;7457;568
298275;11743;1110
298275;23471;1512
298567;11305;504
298567;14821;380
298567;33114;688
298816;4605;114
298816;7077;105
298816;21689;92
299215;10245;915
299215;21689;360
299215;23931;505
299384;6857;45
299384;6888;35
299384;6953;50
300225;11743;263
300225;27745;277
300225;30358;144
300226;11743;171
300226;27745;234
300226;30358;117
300650;3739;87
300650;21689;220
300650;23005;448
301736;6895;711
301736;6953;734
301736;23605;765
302998;236;72
302998;240;84
302998;11743;304
303098;11743;170
303098;20939;135
303098;30358;240
304027;11305;735
304027;22973;1846
304027;22983;1827
304079;23471;163
304079;23831;83
304079;25647;128
306364;8055;507
306364;8076;673
306364;26138;1161
306654;4949;267
306654;11743;987
306654;14487;488
310146;11743;529
310146;14487;1261
310146;33114;988
310258;6895;597
310258;6953;689
310258;23605;1251
310272;6857;324
310272;6895;354
310272;6953;463
310459;7457;455
310459;14487;1154
310459;33114;793
310612;11743;3719
310612;15048;1080
310612;22743;425
312050;9882;225
312050;11305;421
312050;22743;104
313605;5951;380
313605;21689;174
313605;24526;182
313620;7077;116
313620;7145;54
313620;21689;55
313631;2779;138
313631;7077;169
313631;21689;133
313998;11743;73
313998;26771;136
313998;26837;168
315425;12175;2050
315425;21689;2766
315425;21773;1188
315519;7457;57
315519;11743;164
315519;14487;38
315578;14552;335
315578;14730;180
315578;21689;319
315882;14487;312
315882;23596;168
315882;23605;513
316496;3461;133
316496;11743;403
316496;14487;200
316558;19733;264
316558;21689;522
316558;21773;219
316845;7457;371
316845;11743;256
316845;14487;117
317282;8055;358
317282;32989;536
317282;33114;992
318404;8055;58
318404;11221;53
318404;11743;100
318431;1746;364
318431;14552;481
318431;21773;263
318525;11743;908
318525;30358;531
318525;30924;255
318742;7457;315
318742;14552;372
318742;21689;435
319644;11305;778
319644;11743;146
319644;33114;237
320167;11743;269
320167;20939;546
320167;23086;451
321545;17213;70
321545;20939;97
321545;22743;55
321552;2938;302
321552;11743;451
321552;14487;756
321577;2938;195
321577;11743;451
321577;14487;649
322351;6857;198
322351;6953;332
322351;11743;207
323289;26138;151
323289;26207;131
323289;26556;270
323355;7279;200
323355;21689;439
323355;25685;766
324277;5207;614
324277;11743;801
324277;33114;681
324737;7077;127
324737;7145;47
324737;24141;42
324748;5951;483
324748;21689;257
324748;27095;136
325085;7404;299
325085;7457;1773
325085;11743;645
325416;6888;74
325416;11743;122
325416;21474;63
325421;6953;240
325421;7457;354
325421;11305;217
327194;6888;54
327194;6895;58
327194;6953;66
327242;2938;142
327242;2982;31
327242;21689;28
327246;2938;140
327246;2982;21
327246;21689;32
327255;10866;53
327255;11743;182
327255;30358;175
327847;8150;1512
327847;8209;707
327847;12175;347
328802;6857;157
328802;11743;97
328802;21689;127
328854;8517;100
328854;11743;823
328854;20939;319
330744;11305;230
330744;19052;1795
330744;19175;133
330760;4088;77
330760;7457;63
330760;11743;243
331256;26371;98
331256;26771;89
331256;26894;136
331319;7457;694
331319;11743;544
331319;26256;244
331695;12452;110
331695;23026;62
331695;31155;235
331701;6895;143
331701;6953;132
331701;23605;195
331920;26138;805
331920;32989;452
331920;33114;1295
332348;4949;86
332348;11743;248
332348;20939;74
332613;7404;1116
332613;7457;6560
332613;11743;5244
332631;8782;606
332631;13561;1786
332631;26837;271
332775;11305;1846
332775;32989;917
332775;33114;1656
333538;7457;658
333538;11743;812
333538;18367;222
333867;11743;492
333867;26771;1141
333867;26894;277
333907;21689;241
333907;21773;102
333907;31254;513
334123;11305;4946
334123;32989;617
334123;33114;1482
334286;9886;219
334286;11743;142
334286;23743;746
334643;11305;4342
334643;32989;773
334643;33114;1470
334818;6895;233
334818;6953;267
334818;23605;599
335397;7457;170
335397;14552;149
335397;21689;144
335459;8150;308
335459;8209;109
335459;12175;45
336161;6895;304
336161;6953;239
336161;23605;425
337058;11743;452
337058;32989;300
337058;33114;684
337113;7404;503
337113;11743;899
337113;26138;360
337116;11743;445
337116;26837;672
337116;28610;753
337615;19961;170
337615;21689;576
337615;21773;220
338691;11743;353
338691;20926;495
338691;20939;966
338798;7457;3337
338798;11743;2334
338798;18367;602
341281;7404;62
341281;7457;477
341281;11743;163
341735;11743;555
341735;26837;510
341735;30464;508
341879;19733;1366
341879;20673;890
341879;21689;1699
342445;7778;490
342445;11305;603
342445;13561;650
342504;5951;111
342504;21689;89
342504;27095;125
342637;2938;42
342637;21689;13
342637;25562;8
342994;6857;163
342994;6953;216
342994;7457;284
343614;21689;57
343614;27095;70
343614;28384;83
343718;2580;147
343718;9684;97
343718;11743;84
344262;11305;1733
344262;22973;1597
344262;31617;1985
347143;4949;78
347143;8055;52
347143;11743;526
347610;1746;652
347610;14552;1613
347610;21689;882
347656;7077;256
347656;7145;171
347656;30241;159
347698;3461;199
347698;11743;269
347698;14487;401
347852;21689;538
347852;24526;721
347852;27095;456
348225;4949;662
348225;14467;211
348225;14487;1342
348489;4605;196
348489;6098;221
348489;23605;389
348573;6857;467
348573;6953;725
348573;11305;789
348632;11743;323
348632;14487;620
348632;19961;110
349129;6098;259
349129;23596;162
349129;23605;580
349473;11743;304
349473;14821;515
349473;28663;874
349929;1753;114
349929;11743;408
349929;14487;94
351023;6857;102
351023;6953;209
351023;11305;215
351064;7457;170
351064;14821;225
351064;27669;185
351648;11743;296
351648;20939;590
351648;20994;84
352262;6953;340
352262;9882;417
352262;11305;1377
352383;7457;246
352383;12553;160
352383;23743;294
352921;11743;444
352921;20926;342
352921;20939;1739
353342;14487;684
353342;21457;267
353342;33114;312
353814;11743;294
353814;20939;113
353814;30358;184
355190;14552;534
355190;21689;685
355190;23471;270
356321;6888;326
356321;6953;455
356321;23605;404
356373;7077;149
356373;7203;40
356373;21689;46
356824;15453;307
356824;21773;47
356824;22743;42
357636;21689;415
357636;21773;170
357636;23471;625
357664;6895;438
357664;11743;507
357664;25438;463
359194;21689;576
359194;21773;209
359194;24526;936
359375;11305;1888
359375;11743;442
359375;31617;683
359410;11305;809
359410;32989;708
359410;33114;1177
359461;7077;185
359461;7116;308
359461;11743;117
359463;7077;197
359463;7116;339
359463;26138;172
359581;11305;1137
359581;11743;123
359581;26837;89
359770;4949;192
359770;5207;177
359770;11743;243
360562;4297;56
360562;11743;179
360562;14487;614
363752;6750;1773
363752;11743;1275
363752;26138;678
363851;11743;96
363851;25438;164
363851;33114;152
363973;6895;149
363973;13873;138
363973;23605;152
364089;8517;92
364089;11743;256
364089;18869;73
364550;14552;58
364550;23471;108
364550;23920;61
364826;7457;131
364826;11743;154
364826;14467;82
365990;18367;98
365990;22743;88
365990;32353;210
367802;18045;14
367802;23831;117
367802;30521;9
368468;14487;1146
368468;21457;337
368468;33114;399
368593;5951;714
368593;21689;1046
368593;23334;266
368772;7457;183
368772;11743;418
368772;14487;275
368916;5105;429
368916;21689;1097
368916;21773;453
369110;11743;102
369110;14467;27
369110;14487;137
370057;7077;175
370057;7116;296
370057;11743;101
370493;6857;2324
370493;6895;2218
370493;6953;3359
372638;6895;146
372638;6953;152
372638;23605;225
373755;7457;920
373755;11743;890
373755;18367;211
373915;11743;313
373915;14821;1290
373915;27669;565
373925;9886;41
373925;23743;202
373925;30208;68
374233;7457;557
374233;15904;323
374233;18367;292
375013;14487;488
375013;14552;938
375013;21689;765
375901;6895;152
375901;6953;178
375901;23605;362
376514;7457;43
376514;11743;185
376514;30358;116
376561;7457;167
376561;11743;366
376561;26374;156
376613;11743;210
376613;26837;66
376613;30358;147
379316;9124;364
379316;11743;229
379316;14821;267
380975;11743;233
380975;20939;1013
380975;28919;386
381421;7077;270
381421;9385;112
381421;21689;106
381440;21689;203
381440;23471;441
381440;23931;130
381489;27199;142
381489;32989;157
381489;33114;327
381704;8055;28
381704;11743;208
381704;22743;27
382450;11305;849
382450;14821;681
382450;31745;319
383028;16005;255
383028;17838;542
383028;30358;267
383196;23812;89
383196;23831;120
383206;7404;312
383206;7457;2118
383206;11743;546
384597;9886;312
384597;11743;204
384597;23743;967
385255;21689;388
385255;21773;243
385255;28052;77
385706;11305;869
385706;11743;159
385706;33114;271
385742;11305;1011
385742;11743;188
385742;33114;314
386142;6750;110
386142;11743;50
386142;20570;41
386187;11743;1116
386187;21689;2514
386187;21773;1222
386286;6953;319
386286;11743;525
386286;33114;631
387749;7457;696
387749;11743;371
387749;14487;454
389763;27095;98
389763;28341;73
389763;28384;106
390711;11743;391
390711;14467;78
390711;14487;450
391724;7457;546
391724;14821;430
391724;27669;420
391729;7457;340
391729;11743;162
391729;14821;157
392563;14552;206
392563;20673;799
392563;21689;331
393060;4949;67
393060;8055;54
393060;11743;349
393146;11305;1612
393146;32989;266
393146;33114;532
393199;7457;605
393199;11743;599
393199;21689;690
394469;11743;461
394469;18367;68
394469;28216;70
394535;11743;2282
394535;14487;645
394535;32353;724
394683;6895;78
394683;6953;87
394683;23605;104
394772;6895;166
394772;6953;144
394772;23605;236
394841;25438;37
394841;28422;111
394841;33114;31
395182;7457;298
395182;11743;739
395182;15048;212
395233;2938;88
395233;4605;112
395233;21689;204
395871;5207;684
395871;22973;572
395871;31745;1281
396266;14467;152
396266;14487;556
396266;26138;219
397860;11743;85
397860;14821;592
397860;16079;63
400412;7457;490
400412;22743;106
400412;23831;2699
401514;1691;189
401514;21689;752
401514;21773;255
401679;6895;299
401679;6953;286
401679;23605;603
401876;11743;196
401876;19634;131
401876;19659;204
402017;8130;39
402017;8150;197
402017;8209;63
402045;11305;7458
402045;11743;1799
402045;14487;1281
402128;7457;298
402128;11743;146
402128;23831;1722
402843;5870;186
402843;21689;352
402843;25647;231
406373;7457;914
406373;11743;411
406373;23831;307
407429;6895;544
407429;6953;759
407429;23605;889
407999;5951;344
407999;19039;47
407999;28800;88
408615;4949;232
408615;21689;531
408615;21773;179
409918;11743;289
409918;19892;364
409918;20939;510
411053;8130;162
411053;8150;841
411053;8209;369
412732;4088;196
412732;7457;438
412732;11743;1124
413158;6828;40
413158;6838;36
413158;6960;107
414298;4949;96
414298;11743;619
414298;15048;163
414895;7457;160
414895;11743;279
414895;26894;93
414999;11743;1009
414999;26771;2141
414999;26837;3090
417524;6098;270
417524;6953;137
417524;23605;444
417780;6098;212
417780;6953;185
417780;23605;439
419083;8517;119
419083;14552;234
419083;21689;362
420282;6895;853
420282;6953;1060
420282;23605;1312
420297;6895;614
420297;6953;873
420297;23605;762
420404;6895;308
420404;6953;436
420404;23605;355
421549;5207;111
421549;6750;715
421549;11743;333
425124;8517;136
425124;11743;174
425124;20939;347
426504;7457;345
426504;11743;764
426504;27669;774
426775;6750;1060
426775;11743;305
426775;26138;176
426825;11743;264
426825;14467;38
426825;14487;255
427920;5207;120
427920;21689;234
427920;33114;153
428042;11305;584
428042;28610;653
428042;33114;598
428223;4949;124
428223;19733;158
428223;21689;194
428263;11305;9913
428263;26138;6445
428263;33114;12141
429024;7404;179
429024;7457;1033
429024;11743;374
429138;11743;330
429138;14467;187
429138;14487;739
430968;2580;198
430968;9684;183
430968;21689;226
432283;7725;42
432283;15048;342
432283;21689;94
433533;7457;1026
433533;11743;590
433533;33114;533
433567;7457;695
433567;11743;1228
433567;26837;842
434229;11743;80
434229;20939;46
434229;30358;48
434535;15626;54
434535;17746;148
434535;25685;249
434764;17746;164
434764;25647;161
434764;25685;284
435045;22973;999
435045;22983;1175
435045;26138;704
436806;10825;145
436806;11743;364
436806;12553;128
437885;6895;43
437885;6953;41
437885;7224;37
438024;6953;38
438024;9141;48
438492;6953;927
438492;11743;1177
438492;33114;972
439173;6953;358
439173;11743;324
439173;25438;403
439275;26138;442
439275;32989;571
439275;33114;1383
439288;11743;2114
439288;32989;2972
439288;33114;6368
441618;7077;121
441618;17213;44
441618;21689;52
443540;2608;58
443540;11743;252
443540;14487;66
444347;6953;212
444347;11743;229
444347;20939;852
448836;21689;179
448836;23471;597
448836;23931;267
448873;11305;4138
448873;32989;963
448873;33114;1834
450573;9886;61
450573;23743;356
452235;11743;614
452235;20939;274
452235;30358;375
454236;1691;89
454236;21689;289
454236;21773;90
454856;19733;722
454856;21689;825
454856;21773;400
455373;11743;1508
455373;26771;1622
455373;26837;1851
455764;11743;72
455764;14821;146
455764;22973;26
455925;11743;227
455925;17838;239
455925;30358;249
457264;21689;185
457264;22743;142
457264;23471;181
457457;8896;179
457457;11743;98
457457;26138;209
457762;6895;301
457762;6953;360
457762;23605;745
460548;6857;457
460548;6953;702
460548;23605;564
460635;5066;86
460635;11743;588
460635;21440;188
462684;6857;75
462684;6953;165
462684;16036;81
464260;10891;319
464260;21689;643
464260;21773;373
465226;8517;696
465226;11743;510
465226;20939;771
467032;7457;99
467032;11743;158
467032;14821;327
468070;8150;374
468070;8209;165
468070;12175;100
469571;11743;1896
469571;18367;252
469571;32353;543
470495;19733;327
470495;21689;284
470495;21773;139
472025;21689;370
472025;23471;845
472025;25647;415
472331;11743;2230
472331;13547;3793
472331;13561;8098
472343;11743;723
472343;14821;1823
472343;28663;1532
474634;6750;512
474634;11743;138
474634;26138;88
474858;6895;352
474858;6953;308
474858;23605;792
475339;6895;844
475339;6953;1232
475339;23605;1216
477338;11305;236
477338;32989;189
477338;33114;453
478657;22973;417
478657;22983;302
478657;31745;468
478894;11305;777
478894;11743;79
478894;29559;62
479415;2580;162
479415;22743;160
479415;26138;284
479561;26771;386
479561;26837;538
479561;26894;135
480204;7457;5465
480204;11743;1598
480204;14821;901
480479;19733;492
480479;21689;828
480479;31155;1001
480570;11743;286
480570;14467;191
480570;14487;1034
481335;9124;218
481335;11743;84
481335;14821;221
487445;8517;117
487445;21689;168
487445;31254;241
487666;4605;104
487666;14552;294
487666;21689;163
490867;6895;406
490867;6953;458
490867;23605;1282
493455;10064;112
493455;32989;99
493455;33114;158
493456;10059;1073
493456;10064;1364
493456;33114;2118
495395;21689;1758
495395;21773;693
495395;25647;753
497164;2938;220
497164;23535;399
497199;5905;104
497199;7457;83
497199;11743;517
498641;7077;302
498641;21689;142
498835;11743;325
498835;14487;431
498835;20939;182
500743;11305;1106
500743;32989;238
500743;33114;501
501124;8517;190
501124;11743;448
501124;20939;663
502295;4594;29
502295;4605;126
502295;21689;88
502406;6895;52
502406;6953;70
502406;23605;67
504420;11743;244
504420;20213;105
504420;30358;239
505304;6895;438
505304;6953;633
505304;23605;500
509784;11743;342
509784;26771;876
509784;26837;1193
511614;6953;244
511614;7457;257
511614;11743;205
511684;6828;136
511684;6953;134
511684;16036;79
512475;11743;138
512475;19384;254
512475;20939;444
513207;26771;340
513207;26837;383
513207;28541;1288
513367;21689;292
513367;23569;247
513367;26816;664
514210;5870;198
514210;21689;159
514210;23471;368
514313;4605;73
514313;21689;613
514313;21773;231
515905;6895;219
515905;6953;269
515905;23605;753
517188;240;163
517188;7457;677
517188;11743;872
517344;6953;152
517344;11743;105
517344;25438;156
519112;11743;284
519112;23831;832
519112;27669;255
522471;25438;173
522471;32989;214
522471;33114;389
522525;21689;418
522525;21773;138
522525;26816;144
522534;4605;226
522534;16203;296
522534;21689;589
522776;4605;210
522776;19733;88
522776;21689;330
525488;7145;23
525488;21689;157
525488;24526;18
527862;11743;232
527862;22743;34
527862;27669;137
529626;240;68
529626;7457;144
529626;11743;482
530793;4605;284
530793;14552;676
530793;21689;372
530965;11743;786
530965;26771;1353
530965;26837;1903
531197;11743;283
531197;32989;157
531197;33114;345
531262;240;91
531262;7457;336
531262;11743;511
531350;11743;645
531350;21529;1348
531350;26138;1298
531421;15924;99
531421;21689;129
531421;31155;282
531989;8055;80
531989;11743;697
531989;27669;830
533465;7009;472
533465;11743;1166
533465;14487;696
533675;6857;28
533675;6888;21
533675;6895;32
534255;19733;530
534255;21689;389
534255;21773;236
534289;7457;36
534289;23471;87
534289;25647;28
535441;11743;784
535441;14821;1089
535441;33268;1287
535494;7077;121
535494;21689;103
535494;30241;130
536790;11305;870
536790;11743;94
536790;26837;92
537070;11305;743
537070;11743;148
537070;19974;60
537094;7457;423
537094;26374;262
537094;27669;318
537296;6857;413
537296;6888;401
537296;6895;522
537375;14552;245
537375;21689;217
537375;21773;101
538845;7457;444
538845;14487;448
538845;23900;129
539282;7457;151
539282;9886;231
539282;23743;668
539904;14552;107
539904;21689;51
539904;32812;80
540020;8517;162
540020;11743;770
540020;20939;218
541024;11743;182
541024;26771;390
541024;26837;326
541341;14821;134
541341;20939;157
541341;33114;70
