user_id,book_id
31335,1274
31338,2978
31338,5553
31340,656
31340,4659
31340,6671
31340,7062
31343,67
31343,119
31344,5
31344,21
31344,5297
31344,5826
31345,1
31345,6
31345,4069
31346,67
31346,350
31349,456
31349,1427
31351,424
31351,3586
31352,98
31352,1848
31354,5211
31355,386
31357,2094
31363,4473
31363,9570
31370,599
31371,902
31371,9914
31373,1381
31374,1
31374,353
31375,3
31375,6
31375,10
31375,4008
31380,4645
31381,4381
31382,5349
31386,1241
31388,4796
31388,7670
31393,1371
31393,3586
31394,6
31394,5161
31397,1371
31397,2183
31397,5544
31397,8088
31401,5148
31402,4929
31403,629
31405,1622
31406,350
31406,3973
31407,5205
31408,400
31408,703
31408,865
31409,93
31409,7244
31410,355
31412,1
31412,3980
31415,4894
31416,122
31416,360
31416,5348
31416,8155
31418,1420
31421,360
31423,830
31423,3008
31423,3980
31429,2187
31432,28
31432,2187
31432,3869
31432,5297
31434,1
31434,6
31434,7445
31437,5
31437,6
31438,122
31438,2767
31439,3973
31439,5553
31442,2199
31442,3985
31443,122
31443,5139
31444,6
31444,28
31444,67
31444,304
31446,6462
31447,3882
31449,320
31450,4381
31455,1
31456,119
31456,6952
31458,1624
31458,9570
31460,830
31460,3895
31464,5
31464,67
31464,621
31464,629
31466,21
31466,24
31466,25
31466,7672
31466,9844
31467,355
31471,7675
31472,304
31473,348
31474,1953
31476,119
31476,3446
31476,4983
31477,4921
31477,9712
31478,28
31481,365
31482,28
31482,122
31482,428
31484,1420
31484,1633
31485,10
31486,355
31488,2767
31492,1032
31492,7770
31495,3836
31500,1624
31502,1848
31502,2054
31502,7039
31503,304
31506,3
31506,348
31508,355
31511,599
31511,1381
31511,1431
31511,1519
31513,9784
31515,119
31518,67
31521,5
31522,122
31523,2
31525,5
31526,98
31527,98
31528,3973
31530,9375
31532,6
31532,355
31533,6
31535,6
31535,122
31535,1420
31535,1618
31535,3973
31537,830
31539,1
31542,6
31542,122
31543,6
31544,1
31548,28
31548,350
31548,1420
31549,365
31549,1869
31549,4820
31549,4989
31550,2
31550,3
31550,5
31550,348
31550,475
31550,656
31556,25
31556,355
31556,7588
31556,7745
31557,840
31557,1519
31560,1869
31561,6
31561,291
31561,320
31561,360
31562,6
31562,6670
31563,67
31564,119
31564,360
31568,2183
31569,760
31570,353
31570,760
31572,360
31572,1078
31573,3465
31574,7603
31574,8909
31575,67
31576,122
31576,2373
31577,1848
31578,424
31578,662
31578,2187
31578,3388
31589,3
31589,1427
31590,4530
31590,5360
31591,4631
31593,10
31593,475
31593,2159
31594,360
31595,830
31596,475
31597,25
31597,830
31598,424
31599,9567
31600,1934
31600,2371
31600,4271
31600,5693
31601,1032
31601,1381
31601,1848
31601,1869
31601,5345
31601,9567
31603,1078
31603,9375
31605,662
31608,10
31608,4264
31609,1
31609,5
31609,10
31609,93
31610,1202
31610,2137
31611,2183
31611,3087
31612,1
31612,378
31613,29
31614,3980
31614,4373
31615,1427
31616,1898
31616,5360
31619,2054
31620,2978
31621,2368
31622,4981
31623,1524
31623,3559
31625,1
31625,5
31625,21
31625,24
31625,25
31625,2743
31628,1191
31628,1898
31628,9799
31629,378
31629,1005
31630,348
31631,6
31631,28
31631,119
31633,28
31634,360
31639,355
31641,1
31641,4138
31643,1241
31644,25
31644,320
31644,668
31644,3885
31645,3008
31645,3888
31645,4143
31646,662
31646,1371
31646,2175
31649,827
31649,1524
31651,291
31652,1
31652,28
31652,122
31652,1420
31652,3061
31652,3717
31653,291
31653,7194
31654,6
31654,350
31656,5
31656,10
31656,25
31657,7194
31658,1005
31659,122
31661,10
31661,386
31661,621
31663,360
31663,424
31665,5161
31666,10
31666,29
31666,365
31671,67
31672,350
31673,386
31674,4373
31674,7815
31675,6462
31677,456
31677,5693
31678,304
31678,667
31678,2865
31678,3985
31679,4395
31680,2373
31684,902
31684,3467
31684,6159
31685,2932
31688,355
31688,1381
31690,428
31692,343
31692,6750
31693,98
31694,355
31694,1618
31694,7190
31694,9567
31696,119
31696,386
31699,29
31699,4069
31700,475
31704,119
31705,2187
31707,119
31707,2517
31707,5787
31708,456
31708,662
31708,668
31709,3980
31711,703
31712,3008
31713,5
31713,8155
31713,8676
31715,1381
31716,6
31717,706
31719,3710
31719,6294
31720,1032
31724,1617
31725,400
31725,3478
31726,1898
31727,6462
31730,1519
31730,1524
31731,5
31735,4381
31735,6900
31736,1005
31738,4900
31742,703
31743,67
31743,1848
31745,6
31747,28
31747,350
31747,360
31747,400
31747,8155
31749,1
31749,1381
31749,4395
31749,5359
31749,5439
31750,2142
31753,6
31753,348
31753,8646
31758,4031
31759,6
31761,1
31761,28
31761,122
31761,1427
31761,2657
31762,355
31763,629
31764,355
31764,424
31767,2623
31768,3980
31768,7194
31773,5246
31774,7073
31775,122
31777,122
31777,830
31777,1420
31781,291
31781,348
31781,668
31781,1202
31781,2175
31781,9833
31783,2175
31785,5
31785,7332
31790,5
31790,5148
31795,1
31795,122
31795,2526
31795,3698
31795,4407
31797,119
31799,3805
31800,67
31800,291
31800,2094
31800,6422
31801,4830
31804,291
31805,428
31805,1274
31805,1420
31807,662
31808,6
31809,1032
31810,5
31810,28
31810,93
31810,122
31810,353
31810,1032
31812,446
31812,1078
31813,1
31815,355
31816,4954
31816,5544
31817,93
31818,320
31820,360
31820,365
31820,1191
31821,3431
31821,8680
31822,2183
31823,28
31823,122
31823,1953
31825,668
31826,5
31826,10
31826,67
31826,291
31826,9822
31827,28
31827,9328
31830,2677
31832,1381
31833,6
31833,7628
31833,7770
31834,360
31834,400
31834,1519
31837,8492
31839,28
31841,119
31843,29
31843,5148
31845,1032
31846,1078
31846,6288
31851,3
31851,1869
31851,4645
31853,706
31855,67
31856,320
31857,1381
31858,6
31858,668
31858,5139
31860,119
31863,7745
31867,93
31867,456
31868,3717
31868,9833
31871,304
31871,3388
31874,122
31874,350
31874,4507
31874,5128
31876,365
31876,599
31876,7199
31879,3882
31880,1426
31885,5
31885,93
31885,122
31885,706
31885,1848
31889,840
31889,7728
31890,6
31891,119
31891,291
31891,304
31893,428
31896,3381
31897,291
31897,320
31897,348
31897,668
31897,2137
31897,3368
31898,291
31898,668
31900,67
31900,3300
31900,7763
31901,119
31910,3590
31910,3717
31911,8073
31912,6
31912,98
31913,3467
31918,25
31918,343
31925,6193
31926,3102
31926,6328
31927,3980
31928,1202
31932,2371
31932,5349
31935,67
31936,1953
31938,5
31938,1427
31939,350
31940,355
31940,4069
31940,5345
31940,6952
31942,320
31943,28
31943,599
31943,865
31944,2175
31944,9717
31946,1362
31946,4530
31950,1953
31950,4965
31951,24
31951,706
31951,1067
31953,5
31953,446
31955,8155
31957,840
31957,2744
31958,67
31958,8966
31960,6
31961,10
31961,3388
31962,428
31962,1934
31963,67
31963,1202
31965,291
31967,475
31968,10
31970,6
31970,360
31970,365
31970,8088
31973,4008
31974,3888
31974,7437
31976,5
31979,1420
31980,320
31980,6952
31981,1869
31983,5
31983,1934
31983,3710
31986,3028
31986,5297
31987,5246
31988,348
31988,3466
31991,3
31991,365
31991,7186
31993,668
31993,1990
31993,5161
31994,2183
32000,5368
32002,6
32002,365
32002,656
32003,9784
32004,360
32004,2932
32004,6288
32005,4671
32005,5368
32007,5
32007,10
32011,5575
32012,446
32012,2865
32013,67
32014,1
32015,119
32015,456
32017,865
32017,1427
32018,21
32018,24
32018,25
32018,7670
32020,3888
32022,119
32023,7493
32026,24
32026,428
32026,5350
32027,1524
32029,355
32031,1990
32031,9833
32032,4981
32035,365
32036,7058
32038,350
32039,3980
32044,5107
32045,28
32045,2175
32045,3885
32045,4381
32045,4631
32045,8698
32046,10
32046,7748
32048,2183
32049,5439
32050,6687
32051,291
32055,2199
32056,1869
32056,4407
32057,360
32057,400
32060,1103
32061,3
32061,1426
32061,1842
32062,28
32062,1103
32063,1617
32066,7186
32068,1617
32069,7494
32070,365
32079,9742
32085,304
32085,3888
32086,291
32086,5161
32088,1823
32089,5907
32093,1420
32094,5
32095,5
32095,1420
32095,4214
32098,3087
32099,360
32101,1990
32102,3
32102,5
32102,10
32102,4659
32104,320
32104,446
32104,9913
32105,9355
32106,6462
32107,668
32109,28
32110,122
32110,4820
32110,4989
32111,1005
32111,3466
32111,9791
32112,6
32112,2368
32113,360
32113,365
32113,400
32116,2528
32116,4830
32119,8852
32120,4645
32122,830
32122,7190
32122,7437
32125,1
32125,1618
32128,6
32128,365
32128,4264
32129,5
32129,4983
32135,320
32135,3446
32139,7728
32140,902
32140,1934
32140,3061
32142,6
32142,475
32142,667
32142,2183
32146,456
32146,1953
32150,4659
32151,350
32151,2371
32152,67
32152,830
32153,93
32156,93
32160,119
32161,6
32162,119
32163,703
32165,6
32165,67
32165,3381
32165,6670
32166,2
32166,343
32166,1420
32166,2373
32167,21
32167,25
32168,350
32174,1
32174,428
32175,3466
32176,3412
32178,98
32178,343
32178,1067
32178,1232
32178,1627
32178,2094
32179,28
32179,353
32182,119
32183,119
32183,446
32184,320
32185,2
32185,656
32185,3895
32185,3980
32185,9328
32186,1953
32186,3388
32190,449
32190,830
32190,7445
32190,7973
32191,304
32191,2368
32192,1427
32192,3973
32198,28
32198,6670
32200,4373
32205,2175
32205,5180
32207,5139
32209,1078
32209,4894
32209,9375
32209,9762
32213,5
32213,6538
32214,343
32216,1624
32216,1898
32216,2187
32218,1371
32218,5544
32222,28
32222,386
32222,4407
32222,6294
32225,621
32225,1381
32227,355
32228,5191
32232,119
32233,7194
32234,119
32234,360
32234,3049
32237,5575
32241,4035
32243,122
32248,2623
32249,119
32249,1371
32250,5
32250,6
32250,10
32251,1823
32252,5
32252,29
32252,386
32254,5350
32255,304
32255,2744
32256,428
32256,952
32256,1633
32257,5
32257,28
32257,360
32261,122
32261,703
32261,2865
32261,3381
32261,5693
32262,67
32262,320
32262,668
32263,2183
32264,2373
32265,67
32265,348
32265,3102
32266,424
32266,4264
32270,3381
32271,122
32271,428
32271,1633
32272,7628
32273,304
32273,4950
32277,9864
32278,1
32279,10
32279,122
32279,8252
32283,668
32283,3467
32287,5575
32289,5191
32290,360
32291,5
32291,5544
32294,24
32294,3087
32299,21
32302,4530
32303,446
32303,5182
32305,6
32307,5174
32308,827
32311,360
32311,378
32311,424
32311,456
32311,1624
32315,355
32316,5
32316,6
32316,1524
32317,1
32317,25
32318,1869
32318,7604
32319,5246
32321,348
32321,668
32321,2187
32322,2932
32329,1
32329,3757
32330,902
32330,4948
32330,7675
32331,456
32333,2
32333,703
32333,1241
32333,3291
32337,5
32341,4989
32347,21
32347,24
32347,25
32347,119
32347,952
32347,3102
32349,1005
32350,1
32350,902
32350,4633
32353,365
32356,3980
32359,1
32360,6
32361,67
32363,1032
32363,1869
32367,424
32369,4381
32369,5350
32371,3980
32372,119
32376,3980
32379,28
32381,1554
32381,4407
32382,1067
32382,1232
32382,1627
32382,2054
32382,5296
32383,1
32383,2122
32383,4407
32383,7588
32383,8698
32385,355
32385,2932
32386,10
32386,67
32386,93
32388,320
32389,348
32389,2175
32391,1078
32395,4900
32397,350
32397,400
32398,3300
32398,9804
32399,350
32399,7186
32401,1990
32402,355
32403,5
32403,4820
32403,4989
32404,668
32404,1524
32407,355
32407,6538
32408,1823
32408,5544
32409,3980
32410,1430
32412,827
32412,1103
32417,1032
32417,1371
32417,6952
32418,647
32420,3717
32422,320
32422,1241
32423,662
32426,1097
32428,10
32428,29
32429,2183
32429,3300
32430,5246
32430,8089
32433,355
32437,1426
32438,348
32443,1
32445,2187
32447,3973
32449,348
32450,6
32450,1420
32450,1618
32451,5544
32452,3882
32453,320
32454,7442
32456,28
32456,2049
32457,304
32465,10
32465,122
32465,1103
32469,10
32469,119
32470,8172
32471,3586
32473,4981
32477,3973
32477,5113
32478,119
32478,3388
32479,2743
32481,119
32481,378
32481,4395
32481,7199
32484,4921
32487,424
32487,2517
32490,2175
32493,2
32493,21
32493,24
32493,25
32493,1362
32496,4983
32496,5180
32497,1869
32497,4395
32501,2
32501,24
32501,25
32501,5350
32501,5360
32503,827
32503,2932
32504,1
32504,6
32504,28
32504,428
32505,348
32505,1617
32508,7186
32510,350
32510,3388
32513,122
32515,3446
32516,25
32516,28
32516,93
32516,2142
32516,3379
32518,6
32520,5
32520,6
32520,10
32520,25
32520,122
32520,304
32521,6753
32522,1
32522,456
32522,2137
32522,5553
32525,5
32526,119
32526,304
32529,343
32529,2159
32529,2744
32532,1953
32532,4981
32534,67
32535,378
32535,827
32535,5553
32536,1
32536,902
32536,1617
32536,3061
32536,4981
32537,360
32539,98
32540,360
32542,3885
32544,5
32546,6
32546,28
32546,291
32546,2175
32546,5182
32547,365
32547,7670
32549,304
32549,8698
32550,2932
32551,29
32551,6952
32553,656
32556,446
32556,1848
32557,348
32557,5693
32558,6
32558,119
32563,1
32563,865
32563,3473
32564,355
32564,2187
32564,3291
32564,4865
32567,348
32567,4381
32569,98
32569,1005
32569,3388
32570,119
32571,1
32573,1
32573,67
32573,5139
32575,2183
32575,9594
32579,6
32579,360
32579,365
32579,8088
32580,6
32581,5
32584,5
32589,320
32591,365
32594,5157
32597,3973
32599,3028
32600,320
32600,348
32600,2175
32601,5
32601,1848
32601,2932
32603,5093
32605,5191
32607,3028
32608,400
32608,1519
32608,2677
32611,67
32611,291
32614,3559
32624,6
32624,2187
32624,3061
32627,5
32632,67
32633,4373
32637,3980
32638,5350
32640,4008
32641,6952
32642,28
32642,119
32642,360
32642,365
32643,1617
32644,1
32644,1953
32644,2187
32644,7784
32645,6294
32645,7144
32646,353
32647,28
32647,3711
32647,8088
32648,6
32648,400
32648,7493
32649,6
32650,1
32650,428
32650,1032
32651,29
32651,353
32651,706
32653,10
32653,67
32653,122
32653,348
32653,8914
32654,28
32654,122
32654,386
32654,6319
32656,1848
32656,3977
32659,5553
32660,10
32662,5246
32662,5296
32663,2743
32667,1
32667,119
32667,1869
32668,7244
32669,5
32669,355
32670,703
32670,6419
32671,400
32671,5544
32672,119
32672,1524
32676,28
32676,9833
32680,1524
32681,668
32681,9648
32682,353
32687,365
32687,456
32689,1869
32690,6
32691,3
32691,428
32691,6749
32693,1624
32695,3710
32696,28
32696,3985
32696,7493
32699,360
32700,656
32700,3431
32700,8646
32701,5
32701,93
32701,98
32701,365
32701,3973
32704,4407
32705,5553
32707,355
32708,119
32708,424
32708,1622
32709,662
32710,1519
32714,6867
32715,5
32716,1
32716,5
32716,360
32716,365
32716,1427
32716,3464
32719,6572
32720,119
32723,2183
32725,890
32726,365
32726,3464
32727,6
32727,386
32729,2187
32733,6
32733,93
32733,1618
32733,4264
32735,119
32735,348
32735,5157
32736,2187
32740,350
32740,386
32740,9355
32742,4373
32743,662
32743,5368
32743,6753
32744,122
32744,668
32744,3466
32746,5345
32746,5544
32747,6671
32749,1911
32751,5148
32751,7062
32752,706
32752,4407
32756,475
32756,9844
32760,1524
32762,5139
32763,1103
32765,304
32765,2122
32766,7445
32768,5129
32771,5182
32771,5907
32772,350
32772,353
32772,360
32772,706
32772,2187
32772,3464
32773,67
32773,291
32773,3973
32774,5439
32775,2165
32775,4645
32777,8852
32778,5139
32780,9913
32782,5907
32784,5
32784,6
32784,122
32784,386
32784,2932
32786,5
32791,1362
32792,28
32792,706
32792,3381
32797,8957
32799,8957
32802,3300
32802,5526
32805,3087
32806,343
32810,355
32814,5907
32818,2932
32819,5139
32822,1005
32822,5346
32827,5
32831,355
32831,5107
32832,5349
32834,6
32836,400
32836,760
32837,10
32837,1103
32837,7770
32839,475
32839,1848
32839,5360
32839,9013
32843,424
32843,1953
32843,4983
32843,5907
32843,8957
32844,320
32844,1430
32844,4796
32844,5062
32846,446
32846,1381
32846,4076
32847,6
32847,28
32847,449
32847,5805
32851,6295
32855,21
32855,24
32855,25
32855,1241
32856,5161
32859,6
32859,3717
32860,365
32862,355
32863,119
32864,1420
32869,6
32869,304
32869,320
32869,902
32871,5
32871,10
32871,28
32871,647
32873,5
32873,629
32873,1524
32873,3885
32875,8155
32876,5
32876,1241
32876,1430
32879,6572
32880,360
32880,1869
32881,1426
32881,1842
32881,3431
32881,5826
32885,3061
32885,4271
32886,2095
32886,2528
32886,2696
32889,1241
32890,6
32896,6
32896,28
32897,1
32898,291
32898,348
32898,5544
32899,424
32901,3973
32901,4035
32902,355
32903,7996
32905,24
32905,25
32910,1
32910,348
32911,621
32911,840
32912,5
32913,25
32915,6
32915,830
32920,656
32921,67
32921,424
32924,28
32924,3291
32927,1
32927,760
32929,400
32931,4008
32932,10
32932,28
32932,9844
32934,1
32934,2
32934,24
32934,25
32934,662
32935,3061
32938,7628
32940,424
32940,2187
32940,3973
32941,320
32946,21
32946,4599
32947,3
32947,10
32955,3717
32959,122
32959,3388
32961,350
32961,1241
32961,1898
32961,1934
32961,3717
32963,119
32963,5191
32966,3980
32968,6
32968,122
32968,840
32968,2368
32969,6
32969,67
32969,119
32969,7779
32971,7628
32972,1381
32973,2
32973,5161
32973,8698
32976,67
32976,830
32976,7779
32977,29
32977,67
32977,291
32978,2
32981,7493
32986,6
32986,355
32989,6
32992,320
32992,668
32993,2784
32997,291
32998,668
32998,1103
32998,4929
32998,5345
32998,5350
32999,5
33003,7670
33004,10
33004,6462
33005,67
33008,119
33013,6
33014,10
33014,29
33014,355
33014,1848
33015,291
33015,3467
33015,9915
33016,1362
33016,4031
33017,2
33017,21
33017,24
33017,25
33017,98
33022,24
33022,25
33022,28
33022,29
33022,3973
33023,291
33023,4900
33024,350
33024,1097
33027,8909
33028,9594
33030,304
33030,6288
33030,6694
33031,291
33032,29
33032,93
33032,621
33034,2187
33039,656
33040,4138
33041,353
33042,2187
33043,1420
33048,67
33048,350
33049,424
33050,5544
33051,25
33055,1617
33055,1898
33055,7604
33058,6194
33060,1078
33060,9375
33061,28
33062,304
33062,9799
33066,360
33066,5571
33067,656
33067,1848
33067,2122
33067,3008
33067,3888
33069,360
33071,1848
33071,2998
33072,7672
33072,9844
33073,7667
33075,1241
33076,119
33077,378
33077,706
33077,3102
33081,28
33081,865
33082,428
33082,1824
33083,5
33083,4983
33085,1232
33087,3888
33087,6952
33091,1869
33094,3895
33095,9833
33097,365
33098,8908
33103,5348
33103,9914
33104,355
33109,475
33109,7815
33112,6862
33113,4031
33118,21
33119,291
33120,378
33121,3973
33124,93
33124,355
33124,1869
33126,890
33128,5062
33131,360
33131,424
33132,21
33132,6538
33134,7493
33135,428
33135,3061
33135,6671
33137,119
33137,668
33140,348
33142,5296
33143,4264
33144,119
33145,5368
33148,656
33149,890
33149,5439
33150,6753
33157,3464
33158,304
33159,3467
33161,4981
33162,67
33162,5182
33163,28
33163,2767
33177,5191
33178,291
33178,446
33178,706
33183,5
33185,4538
33185,5191
33185,5368
33187,3061
33187,4981
33188,1934
33188,9355
33190,7770
33191,3300
33191,5296
33191,5345
33192,10
33192,28
33195,7926
33195,9013
33196,7144
33197,5
33197,7628
33198,424
33198,1624
33199,1
33200,1067
33200,2142
33200,2547
33204,6
33204,122
33204,2744
33204,2932
33207,662
33209,1
33211,2183
33211,3980
33211,6462
33214,5
33214,386
33214,1953
33215,2183
33215,3384
33218,2
33218,656
33219,355
33221,9833
33224,668
33224,7673
33227,360
33228,28
33228,350
33231,2
33231,21
33231,24
33231,25
33231,4599
33231,4965
33232,6
33232,28
33232,5349
33235,7062
33236,2784
33239,378
33239,703
33240,28
33240,360
33240,7667
33243,6
33244,9844
33245,28
33245,67
33245,93
33245,1953
33247,6753
33248,6
33248,67
33249,98
33250,355
33251,5
33251,4031
33252,3656
33254,3446
33254,7039
33256,1032
33257,1934
33258,424
33258,6295
33259,3882
33262,7675
33266,2
33266,24
33266,25
33266,449
33276,3717
33277,1005
33277,5161
33278,5
33278,2187
33280,28
33281,1519
33287,348
33290,1
33290,1953
33291,5174
33292,28
33292,320
33294,4865
33295,67
33295,4381
33295,5368
33298,6
33300,386
33302,5
33302,703
33303,475
33303,3711
33303,9013
33306,1
33306,5759
33306,7797
33309,668
33310,1103
33311,4659
33311,5139
33312,5
33313,7144
33314,5
33314,122
33317,6
33323,1067
33323,3885
33325,5296
33326,355
33329,8957
33330,2932
33330,9844
33332,1990
33332,6328
33334,355
33334,1869
33334,3102
33335,29
33335,353
33338,1078
33338,7667
33345,28
33346,5326
33352,5
33352,456
33352,2932
33352,9844
33354,5
33354,122
33354,4031
33356,1953
33361,1005
33361,1519
33362,5345
33364,647
33367,6
33368,28
33370,360
33371,119
33373,5
33374,1
33374,365
33374,1191
33374,1420
33374,5055
33376,5
33381,1
33384,3467
33384,5368
33385,119
33386,9913
33392,119
33392,2183
33393,2
33393,10
33393,21
33393,24
33393,2932
33393,5544
33394,119
33395,475
33395,3985
33395,4008
33396,1
33398,10
33398,98
33400,119
33400,1232
33401,1426
33403,9013
33405,1078
33405,1953
33405,3882
33411,67
33411,320
33411,348
33411,4983
33413,3
33413,647
33413,2175
33413,5544
33414,2175
33415,2175
33415,9864
33416,1427
33416,5693
33419,9712
33420,6
33421,7714
33422,365
33423,1
33423,706
33423,2187
33423,9601
33425,355
33425,424
33425,4395
33427,6
33427,7728
33428,3381
33430,5062
33432,28
33432,7748
33433,1
33433,25
33433,656
33433,4008
33434,1869
33435,355
33437,6
33437,475
33437,830
33437,902
33437,3008
33437,3888
33437,6294
33438,6687
33439,343
33439,1067
33439,1232
33439,1627
33442,8725
33443,2528
33443,5659
33445,1103
33445,2095
33447,5544
33448,2517
33451,10
33452,424
33454,348
33454,4373
33458,6
33458,355
33458,656
33458,3008
33460,93
33463,3473
33463,5148
33463,9328
33464,119
33464,2175
33465,360
33466,5
33466,6
33466,10
33466,428
33466,656
33466,1032
33466,2054
33467,2
33467,9717
33468,6538
33469,304
33469,446
33469,703
33469,2657
33470,93
33470,456
33470,3061
33474,1524
33476,1371
33476,3882
33476,7144
33477,28
33478,4948
33481,8089
33483,976
33483,3836
33486,2932
33486,4921
33488,122
33488,2744
33489,6
33489,2932
33490,6
33491,1934
33491,9475
33492,446
33492,1371
33492,7628
33494,320
33494,668
33494,1842
33497,1934
33497,2978
33499,1
33504,348
33504,656
33504,5062
33508,320
33510,3388
33510,7144
33513,2175
33515,830
33519,4934
33523,1005
33525,6
33525,353
33525,1191
33526,9013
33528,2978
33529,21
33529,25
33531,348
33531,1990
33532,6
33533,122
33533,350
33533,2122
33533,2932
33534,840
33537,1524
33539,378
33539,1005
33539,3590
33542,6
33544,93
33545,5693
33551,1524
33551,1990
33551,5161
33553,6
33558,1
33558,7748
33559,475
33559,827
33559,830
33564,3717
33565,2187
33565,5128
33565,5326
33566,304
33569,4671
33570,2368
33571,348
33571,400
33573,365
33577,122
33578,3466
33580,291
33580,2865
33580,3590
33581,2
33581,122
33581,1032
33582,10
33582,1430
33584,320
33584,647
33589,9646
33590,1032
33591,1191
33592,93
33594,353
33594,1848
33594,5348
33596,952
33596,1430
33597,6
33597,119
33599,348
33599,355
33601,2183
33601,7194
33602,3464
33605,6753
33610,348
33610,400
33611,706
33613,291
33618,3102
33619,29
33619,98
33620,4473
33621,4271
33621,9844
33622,10
33622,1625
33629,1
33629,5481
33634,348
33634,355
33636,3885
33639,2373
33641,4008
33643,365
33643,1554
33644,5479
33645,5
33645,6
33645,10
33645,3446
33648,424
33651,668
33653,6
33656,3
33656,475
33656,6671
33656,7672
33656,9844
33657,4631
33658,2175
33659,5
33659,10
33665,360
33667,2
33667,21
33667,24
33667,25
33667,29
33667,122
33668,1371
33669,2183
33669,4008
33671,6
33671,67
33671,98
33671,348
33671,5296
33671,5350
33673,1519
33675,5191
33676,5
33681,7667
33684,98
33684,840
33684,1032
33686,360
33687,98
33687,5360
33692,1
33692,424
33692,7081
33693,28
33693,446
33693,4659
33696,386
33703,24
33703,25
33703,378
33703,1869
33704,4954
33705,1097
33705,4633
33706,5171
33706,7911
33709,348
33711,9570
33719,2
33719,6
33720,1191
33721,4659
33721,6294
33721,8155
33723,1
33723,378
33723,5211
33727,348
33727,4069
33727,8852
33729,119
33730,1524
33730,4900
33734,93
33737,5348
33737,5368
33740,304
33742,10
33742,1848
33745,119
33746,21
33746,24
33746,25
33746,98
33748,902
33749,119
33751,29
33753,355
33753,8252
33754,1103
33755,5
33755,3980
33761,355
33763,10
33765,28
33766,28
33769,350
33769,3464
33770,2
33770,24
33771,7437
33771,7745
33771,9013
33773,119
33773,830
33778,5180
33781,122
33781,3973
33784,10
33784,1381
33785,5
33785,355
33785,428
33785,3805
33788,3980
33789,378
33791,320
33792,365
33792,6687
33792,7723
33799,10
33799,428
33806,1524
33807,320
33808,1934
33808,2368
33808,8957
33815,1371
33820,5368
33821,119
33822,1005
33827,6
33827,10
33827,446
33827,5182
33832,1005
33834,291
33834,5907
33836,1823
33837,5107
33837,9567
33837,9844
33838,122
33839,10
33840,6
33840,3869
33841,1
33841,5
33841,3102
33845,8676
33846,67
33847,348
33847,3087
33847,6671
33851,378
33856,5359
33857,119
33857,703
33857,865
33857,1427
33857,3028
33858,668
33858,4900
33860,360
33860,3717
33862,67
33862,7624
33863,119
33865,1202
33868,6
33874,348
33874,2932
33874,4381
33874,5350
33874,5360
33875,98
33875,4645
33878,5297
33882,4373
33891,7728
33895,1524
33903,3980
33904,355
33904,4929
33905,67
33912,6
33912,3412
33912,5191
33913,10
33913,2932
33914,4264
33914,9570
33915,629
33915,668
33915,5350
33915,6192
33915,6694
33916,10
33916,7199
33917,67
33917,1848
33918,840
33924,122
33924,9844
33926,355
33926,4950
33929,1869
33930,9601
33931,424
33933,1005
33934,28
33937,119
33942,10
33942,621
33944,3384
33948,67
33949,428
33952,3985
33952,7603
33956,668
33956,1426
33956,5161
33958,350
33967,6
33968,2
33968,21
33968,24
33968,25
33968,29
33970,7667
33971,355
33971,668
33971,7672
33972,5296
33974,1
33976,10
33976,3431
33977,475
33978,4894
33986,122
33987,5139
33989,10
33989,2183
33990,6
33990,29
33992,320
33993,1624
33993,7770
33996,6462
33999,67
33999,378
33999,2187
34000,1
34000,5
34002,5
34002,29
34002,67
34002,475
34003,1934
34004,8725
34007,5
34007,350
34012,350
34013,1524
34016,2932
34017,5296
34023,1618
34023,2165
34025,2
34025,21
34025,24
34025,25
34025,668
34026,3300
34027,386
34027,621
34027,1005
34027,6870
34031,122
34032,28
34032,353
34032,3379
34032,5326
34034,2
34034,28
34036,28
34037,365
34038,378
34038,3869
34038,5368
34039,2137
34040,1371
34041,93
34042,4830
34042,8909
34043,1911
34043,5296
34043,9567
34045,1032
34045,2159
34046,6
34047,2623
34048,1990
34049,5
34049,647
34049,7763
34053,67
34053,4473
34053,6328
34054,291
34058,1
34058,599
34058,668
34058,2371
34059,6
34059,98
34059,4633
34061,400
34062,119
34062,350
34065,350
34065,365
34065,703
34065,1633
34067,1202
34067,4950
34071,67
34071,350
34071,1848
34071,3586
34071,9844
34073,5
34073,2547
34073,4630
34073,4813
34073,4986
34073,6294
34074,4395
34074,7745
34075,291
34075,1202
34076,1
34080,67
34082,1911
34082,5509
34090,6
34090,1869
34092,28
34092,119
34092,350
34093,5346
34095,25
34096,5
34097,6
34097,355
34097,656
34097,6671
34097,7144
34097,9844
34099,5
34099,10
34101,6
34101,9784
34105,3710
34105,7058
34106,4069
34106,6671
34107,4143
34109,1
34109,1371
34109,3291
34109,8155
34111,902
34111,1103
34111,2373
34111,2657
34112,355
34113,119
34113,122
34115,2
34115,28
34115,350
34115,360
34116,21
34118,67
34118,2175
34123,3446
34123,9833
34124,5
34124,10
34125,365
34126,5139
34131,28
34131,4813
34131,4986
34133,378
34135,5148
34136,1524
34137,5
34137,6
34137,122
34137,2371
34137,4137
34137,5180
34137,6294
34137,9594
34138,5360
34139,119
34139,350
34139,4381
34142,67
34142,122
34142,3711
34144,827
34145,5
34145,3087
34145,7672
34147,1911
34150,29
34153,67
34153,1420
34154,5
34160,2
34162,5
34162,6
34162,28
34162,320
34162,1420
